date,GPRHC_IND,GPRHC_USA,GPRHC_JPN,GPRHC_IND
2006-12-01,0.25531914830207825,2.669245719909668,0.23984526097774506,0.25531914830207825
2007-01-01,0.1565067619085312,3.153611421585083,0.16433210670948029,0.1565067619085312
2007-02-01,0.1672380566596985,3.0102851390838623,0.30939042568206787,0.1672380566596985
2007-03-01,0.12058180570602417,2.547290563583374,0.2034817934036255,0.12058180570602417
2007-04-01,0.18568535149097443,2.5067522525787354,0.16036461293697357,0.18568535149097443
2007-05-01,0.13645224273204803,2.9239766597747803,0.11695906519889832,0.13645224273204803
2007-06-01,0.21164020895957947,3.095238208770752,0.1499118208885193,0.21164020895957947
2007-07-01,0.3562643229961395,3.163966417312622,0.16964967548847198,0.3562643229961395
2007-08-01,0.15121369063854218,2.4035017490386963,0.13529646396636963,0.15121369063854218
2007-09-01,0.19808517396450043,2.9795312881469727,0.23109936714172363,0.19808517396450043
2007-10-01,0.3252297043800354,3.227904796600342,0.18700706958770752,0.3252297043800354
2007-11-01,0.2923976480960846,2.545579671859741,0.1461988240480423,0.2923976480960846
2007-12-01,0.13906997442245483,2.7900912761688232,0.11299435049295425,0.13906997442245483
2008-01-01,0.28495103120803833,2.689225196838379,0.16028495132923126,0.28495103120803833
2008-02-01,0.11811739206314087,2.6985280513763428,0.09994548559188843,0.11811739206314087
2008-03-01,0.15454623103141785,2.3181934356689453,0.10303082317113876,0.15454623103141785
2008-04-01,0.10790396481752396,2.292959213256836,0.12588796019554138,0.10790396481752396
2008-05-01,0.20502763986587524,2.192904233932495,0.10697093605995178,0.20502763986587524
2008-06-01,0.15132886171340942,2.4590938091278076,0.14187079668045044,0.15132886171340942
2008-07-01,0.2710551917552948,2.778315544128418,0.2613746225833893,0.2710551917552948
2008-08-01,0.29668253660202026,2.5352871417999268,0.15283647179603577,0.29668253660202026
2008-09-01,0.33188900351524353,2.6551120281219482,0.19360192120075226,0.33188900351524353
2008-10-01,0.21699818968772888,1.8354430198669434,0.15370705723762512,0.21699818968772888
2008-11-01,0.3281853199005127,2.2779922485351562,0.11583011597394943,0.3281853199005127
2008-12-01,0.835999608039856,2.5492827892303467,0.07224687933921814,0.835999608039856
2009-01-01,0.23131851851940155,2.1422104835510254,0.09051594138145447,0.23131851851940155
2009-02-01,0.32338041067123413,2.198986768722534,0.18324889242649078,0.32338041067123413
2009-03-01,0.23852117359638214,1.9976147413253784,0.12919896841049194,0.23852117359638214
2009-04-01,0.32786884903907776,2.4114224910736084,0.29613959789276123,0.32786884903907776
2009-05-01,0.2782931327819824,2.7107813358306885,0.3504432141780853,0.2782931327819824
2009-06-01,0.1790710687637329,2.5069949626922607,0.1790710687637329,0.1790710687637329
2009-07-01,0.23171135783195496,2.39435076713562,0.2537791132926941,0.23171135783195496
2009-08-01,0.1337643563747406,2.1067886352539062,0.14491137862205505,0.1337643563747406
2009-09-01,0.23494233191013336,2.616403341293335,0.11747116595506668,0.23494233191013336
2009-10-01,0.37820708751678467,2.7803332805633545,0.19421444833278656,0.37820708751678467
2009-11-01,0.21500752866268158,2.3220813274383545,0.12900450825691223,0.21500752866268158
2009-12-01,0.33828023076057434,2.9681360721588135,0.19642077386379242,0.33828023076057434
2010-01-01,0.19586506485939026,2.807399272918701,0.18498367071151733,0.19586506485939026
2010-02-01,0.24495509266853333,2.4728798866271973,0.08165169507265091,0.24495509266853333
2010-03-01,0.21834060549736023,2.1069869995117188,0.15283842384815216,0.21834060549736023
2010-04-01,0.279360830783844,2.5477707386016846,0.08939546346664429,0.279360830783844
2010-05-01,0.3133780062198639,2.939269542694092,0.2701534330844879,0.3133780062198639
